sin_time,cos_time,request
0.0005251597461303063,0.999999862103611,2
0.0005310102244677229,0.9999998590140609,2
0.0005310808271589911,0.9999998589765675,1
0.0005331214735138124,0.9999998578907371,2
0.0005350065272346334,0.9999998568839976,2
0.0005355381585438673,0.9999998565994301,5
0.0005367427911026778,0.9999998559535778,8
0.0005374934805224075,0.9999998555503687,5
0.0005398179341974139,0.9999998542982883,4
0.0005457860784535736,0.9999998510587672,9
0.000546121337173238,0.9999998508757314,3
0.0005475628471653096,0.999999850087453,4
0.0005555225670493181,0.9999998456973268,2
0.0005564150811510202,0.9999998452011167,8
0.0005568966600221335,0.9999998449330431,5
0.0005602711529324767,0.9999998430481053,7
0.0005607232857583421,0.999999842794686,9
0.0005630259674951456,0.9999998415008674,1
0.0005634743710969163,0.999999841248304,7
0.0005647324156695305,0.9999998405386367,9
0.0005658587249829552,0.9999998399019389,3
0.0005664900793125973,0.9999998395444821,9
0.0005672957681536164,0.9999998390877428,9
0.0005703595023678507,0.9999998373450057,4
0.000570982366373755,0.9999998369895554,5
0.0005723599431602231,0.9999998362020344,9
0.0005725149520218066,0.9999998361133015,4
0.0005740009307264204,0.9999998352614522,4
0.0005757929194830397,0.9999998342312432,9
0.0005804640319791575,0.9999998315307396,5
0.0005806543915175049,0.9999998314202246,7
0.0005817319540764621,0.9999998307939525,5
0.0005904058817228925,0.9999998257104322,5
0.0005924673680628355,0.9999998244911935,2
0.0005936797645684652,0.999999823772153,9
0.0005989818214268023,0.9999998206103727,1
0.0006011489288108012,0.9999998193099664,7
0.0006013092654052575,0.9999998192135673,8
0.0006021440772691203,0.9999998187112387,2
0.0006022574248908891,0.9999998186429806,7
0.0006055943588553651,0.9999998166277194,5
0.0006058302519224455,0.999999816484836,8
0.000606225184208313,0.9999998162454962,1
0.0006069217471570133,0.9999998158229795,1
0.0006100710568836133,0.9999998139066355,9
0.000614402075180277,0.9999998112550272,4
0.0006157076982970141,0.9999998104519972,1
0.000616393195770636,0.9999998100296961,6
0.000616519616072795,0.9999998099517634,3
0.0006182894709659246,0.9999998088590468,3
0.0006184596069187346,0.999999808753839,2
0.0006188817482956274,0.9999998084926724,4
0.0006197931275146832,0.9999998079282211,9
0.0006199750346218168,0.9999998078154597,2
0.0006219348972936913,0.9999998065984731,9
0.0006235697925218258,0.9999998055803381,1
0.0006242393272663236,0.9999998051626122,1
0.0006243624479500361,0.9999998050857478,6
0.0006247224469963739,0.9999998048609131,5
0.000627024906237027,0.9999998034198642,5
0.0006270876216088092,0.9999998033805381,6
0.0006340927473869224,0.9999997989631737,3
0.0006341992941938885,0.9999997988956074,9
0.0006358511032892176,0.9999997978466668,9
0.0006368759103564854,0.9999997971945168,1
0.000637213319958669,0.9999997969795719,6
0.000638575893876997,0.9999997961103931,7
0.0006392426067872908,0.999999795684424,1
0.0006393064652364154,0.9999997956436009,8
0.0006397592581707078,0.9999997953540248,8
0.0006404472816127501,0.9999997949136187,8
0.000641772434125946,0.9999997940640502,4
0.0006420262054973624,0.9999997939011545,2
0.0006428760296908656,0.9999997933551839,5
0.0006432968674612634,0.9999997930845488,4
0.0006482807427096677,0.9999997898660172,6
0.0006540383454237092,0.9999997861168984,9
0.0006540819055040937,0.9999997860884076,8
0.000654572995026062,0.9999997857670742,11
0.0006567991777661017,0.9999997843073968,10
0.0006583200699645835,0.9999997833073193,13
0.000658553077625975,0.9999997831538985,14
0.000661726385492988,0.9999997810590714,15
0.0006639786007516279,0.9999997795661846,16
0.0006678555315563817,0.9999997769844696,17
0.0006695170611509287,0.9999997758734273,18
0.0006707331611291845,0.999999775058488,19
0.0006714243875527503,0.9999997745946205,20
0.0006748630023803125,0.9999997722799381,21
0.0006774044409280079,0.9999997705615854,22
0.0006774626033846778,0.9999997705221841,23
0.0006774961855510906,0.9999997704994329,24
0.00067808977765598,0.9999997700971003,25
0.0006801776770045092,0.9999997686791371,26
0.0006856293855381121,0.9999997649561452,27
0.0006858305640018787,0.9999997648181911,28
0.0006869429349974139,0.9999997640546742,1
0.00068753296969186,0.9999997636491799,2
0.0006918390081502923,0.9999997606793648,3
0.0006940863962635773,0.9999997591220082,4
0.0006962941315674678,0.9999997575872118,5
0.0006970567229830575,0.9999997570559329,6
0.0006977017981521735,0.9999997566060708,7
0.000698085770225965,0.999999756338099,8
0.0006981554735304311,0.9999997562894377,9
0.0007005580731268042,0.999999754609163,10
0.000702560898430048,0.9999997532040615,11
0.0007122850498278259,0.9999997463249717,12
0.000718925807811511,0.999999741572808,13
0.0007198585193972728,0.9999997409018224,14
0.0007215413045070506,0.9999997396890391,15
0.0007248563128742859,0.9999997372916284,16
0.0007270110562764338,0.9999997357274271,17
0.0007273328492578278,0.9999997354934282,18
0.0007277846695846807,0.9999997351647023,19
0.0007278889247542055,0.9999997350888216,20
0.000730210496662384,0.9999997333962798,21
0.0007309097219642333,0.9999997328854535,22
0.0007311042608510799,0.9999997327432442,23
0.0007319386220784766,0.9999997321328908,24
0.0007326586144116264,0.9999997316056414,25
0.0007329898041311269,0.9999997313629374,26
0.0007330797784998748,0.999999731296983,27
0.0007339107473381762,0.9999997306874712,28
0.0007344581392322262,0.9999997302855845,1
0.0007355596846833373,0.9999997294759385,2
0.0007361051746872119,0.9999997290745491,3
0.0007375239191424269,0.9999997280291973,4
0.0007381180949083798,0.9999997275908019,5
0.0007387266771030093,0.999999727141411,6
0.0007402722682651086,0.9999997259984469,7
0.0007406527628754764,0.9999997257167048,8
0.0007407586588948269,0.999999725638267,9
0.0007407801485562889,0.9999997256223481,10
0.0007418154504471729,0.9999997248548809,11
0.0007425266624622536,0.9999997243270398,12
0.0007434198004227697,0.999999723663462,13
0.0007435951761990488,0.9999997235330688,14
0.0007437025091628926,0.9999997234532507,15
0.0007437132332512403,0.9999997234452751,16
0.0007440291989535462,0.9999997232102372,17
0.0007446812747757313,0.999999722724861,18
0.0007450451379637759,0.9999997224538327,19
0.0007454652395334084,0.9999997221407497,20
0.0007471763477742412,0.9999997208637137,21
0.0007474877829590338,0.9999997206309681,22
0.0007480123914412876,0.999999720238692,23
0.0007491244465490167,0.9999997194062424,24
0.0007494906407357099,0.9999997191318503,25
0.0007501957073634197,0.9999997186031607,26
0.0007516308799211943,0.9999997175254702,27
0.0007537866554038728,0.9999997159027987,28
0.0007539010814576176,0.9999997158165393,1
0.0007557792645564848,0.9999997143988109,2
0.000756264968805242,0.9999997140316076,3
0.0007564789612870455,0.9999997138697496,4
0.0007569190514322338,0.9999997135367338,5
0.0007597194878011764,0.9999997114131083,6
0.0007602027745772874,0.999999711045829,7
0.0007604864860870778,0.9999997108301104,8
0.0007612003829372756,0.9999997102869466,9
0.0007613955347745207,0.9999997101383779,10
0.0007614515805431403,0.9999997100957032,11
0.0007615495868235157,0.9999997100210714,12
0.0007616468982562629,0.9999997099469591,13
0.0007617638937234153,0.999999709857843,14
0.0007618700050452348,0.9999997097770056,15
0.0007625969454157487,0.9999997092229072,16
0.0007627392797528264,0.9999997091143532,17
0.0007630399377154101,0.9999997088849844,18
0.0007646489895452547,0.9999997076559186,19
0.0007651029874610845,0.9999997073086665,20
0.0007658807647205202,0.9999997067132841,21
0.000766014174309005,0.9999997066110994,22
0.000766164780227216,0.9999997064957217,23
0.0007661942013230845,0.9999997064731798,24
0.0007663246689035674,0.9999997063732078,25
0.0007665548552474204,0.9999997061967838,26
0.0007666921309580461,0.999999706091545,27
0.0007667575699404297,0.9999997060413712,28
0.0007668481298752018,0.9999997059719297,1
0.0007672831511928051,0.9999997056382396,2
0.0007674458102662193,0.9999997055134208,3
0.0007677645711635884,0.9999997052687382,4
0.0007682569221780419,0.9999997048906072,5
0.0007690809563019793,0.9999997042571976,6
0.0007691091085146353,0.9999997042355458,7
0.000770236739041944,0.9999997033676389,8
0.000770929477831049,0.999999702833826,9
0.0007709891852782044,0.9999997027877939,10
0.0007724367666297146,0.9999997016706763,11
0.0007742085165064603,0.9999997003005415,12
0.0007742524210069399,0.9999997002665494,13
0.0007744782426262609,0.9999997000916809,14
0.0007756209446916232,0.9999996992060298,15
0.0007765799128206772,0.9999996984617741,16
0.0007767215313805182,0.9999996983517858,17
0.000776884583811772,0.9999996982251261,18
0.0007772057464600862,0.9999996979755682,19
0.0007776654107281402,0.9999996976182087,20
0.0007783329762906663,0.9999996970988432,21
0.000778651772262466,0.9999996968506628,22
0.0007790815876939547,0.9999996965158938,23
0.0007800337200254692,0.9999996957736516,24
0.0007800595421370284,0.9999996957535091,25
0.0007802605519621133,0.9999996955966892,26
0.000781123594427207,0.9999996949229186,27
0.0007826798448132905,0.9999996937060833,28
0.0007831733082713184,0.9999996933197376,1
0.0007836958569313879,0.9999996929103547,2
0.0007837737939876979,0.9999996928492727,3
0.0007841815435946068,0.9999996925296061,4
0.0007847041309601414,0.999999692119666,5
0.0007848947925249874,0.9999996919700349,6
0.000785110104784369,0.9999996918010142,7
0.0007854351454226681,0.9999996915457686,8
0.0007854490529449067,0.999999691534845,9
0.0007857156869074706,0.999999691325382,10
0.0007858785750635752,0.999999691197385,11
0.0007861505604354634,0.9999996909836004,12
0.0007862379783972675,0.9999996909148728,13
0.0007877537265505617,0.999999689721985,14
0.0007883694873864814,0.9999996892367274,15
0.0007891461924683003,0.9999996886240949,16
0.000790208905392741,0.9999996877848942,17
0.0007906793422240232,0.99999968741304,18
0.0007907412994758905,0.9999996873640498,19
0.0007912660803153373,0.999999686948946,20
0.0007918679104881088,0.999999686472557,21
0.000792798788654997,0.999999685734991,22
0.0007931827785967252,0.9999996854304903,23
0.0007932754886092888,0.99999968535695,24
0.0007935021780334604,0.9999996851770971,25
0.0007938084889759834,0.9999996849339918,26
0.0007945131930474264,0.9999996843743433,27
0.0007950867913274393,0.9999996839184472,28
0.0007953851306841075,0.999999683681197,1
0.0007983025212219914,0.9999996813564915,2
0.0007989310187569551,0.9999996808545627,3
0.0007991137285420969,0.9999996807085735,4
0.0007991861397886804,0.999999680650706,5
0.0007992980352679874,0.9999996805612744,6
0.0007994884337426939,0.9999996804090711,7
0.0007996065463010227,0.9999996803146345,8
0.0007997457639088988,0.9999996802033054,9
0.0007999719954889257,0.9999996800223521,10
0.0008001003131201008,0.9999996799196933,11
0.0008016304181983513,0.9999996786942847,12
0.0008016866794699271,0.9999996786491824,13
0.0008021867379971483,0.9999996782481669,14
0.0008025419107371947,0.9999996779631889,15
0.0008052559909417624,0.999999675781342,16
0.000805335616357783,0.9999996757172199,17
0.0008056754983576432,0.999999675443443,18
0.0008080124741034159,0.9999996735578676,19
0.0008093530569223052,0.999999672473761,20
0.0008104866001803693,0.9999996715556815,21
0.000810685423333396,0.9999996713945182,22
0.0008108103154322734,0.9999996712932622,23
0.0008115463585848819,0.9999996706961997,24
0.0008133112445036317,0.9999996692623551,25
0.0008138521538991325,0.999999668822281,26
0.0008144154359772954,0.9999996683636938,27
0.0008146335823225342,0.9999996681860083,28
0.0008156079653108158,0.9999996673917682,1
0.0008157453416068015,0.9999996672797135,2
0.0008160047588642406,0.9999996670680613,3
0.0008163722503907649,0.9999996667681189,4
0.0008168419427815556,0.9999996663845646,5
0.0008170259109129753,0.9999996662342747,6
0.0008171067337015381,0.9999996661682371,7
0.0008177316279767012,0.9999996656574364,8
0.0008179571377452606,0.9999996654730045,9
0.0008185334109418598,0.9999996650014715,10
0.0008186443567052883,0.9999996649106525,11
0.0008190784790722335,0.9999996645551663,12
0.000819581509896055,0.9999996641430179,13
0.0008196166915484871,0.9999996641141831,14
0.0008198879993269246,0.9999996638917777,15
0.0008199834082161772,0.9999996638135487,16
0.0008200266792220966,0.9999996637780662,17
0.0008230675314435526,0.999999661279862,18
0.0008233240707215793,0.9999996610686799,19
0.0008244182754759149,0.9999996601671958,20
0.0008246118233810558,0.9999996600076125,21
0.0008253652154290085,0.9999996593860726,22
0.0008263050312732708,0.9999996586099393,23
0.0008269004938100431,0.9999996581177282,24
0.0008273197947505003,0.99999965777092,25
0.000827668587598393,0.9999996574822959,26
0.0008279504672543858,0.9999996572489531,27
0.0008296928358035734,0.9999996558048398,28
0.0008308577536270158,0.9999996548376371,1
0.0008330559359432741,0.9999996530088436,2
0.0008331428225070568,0.9999996529364584,3
0.0008340019958677652,0.999999652220275,4
0.0008358247697491269,0.9999996506984161,5
0.000835955443613707,0.999999650589187,6
0.0008360004086474844,0.9999996505515973,7
0.0008368834715264434,0.9999996498129662,8
0.0008374415084039194,0.9999996493457985,9
0.0008386455163258316,0.9999996483367871,10
0.0008387437510670905,0.9999996482543981,11
0.0008397785459190978,0.9999996473859347,12
0.0008399253798073439,0.9999996472626159,13
0.0008400419063562913,0.9999996471647356,14
0.0008401589013892556,0.999999647066448,15
0.0008412574945786683,0.9999996461428513,16
0.0008419704593450297,0.99999964554281,17
0.0008424527002272958,0.999999645136661,18
0.0008427421301461832,0.999999644892788,19
0.0008441076219883911,0.9999996437410978,20
0.0008444318662119255,0.9999996434673482,21
0.0008455353171288328,0.9999996425349499,22
0.0008459113511273208,0.999999642216929,23
0.0008462189558114808,0.9999996419566753,24
0.0008466227584084116,0.9999996416148883,25
0.000846855865757236,0.9999996414175071,26
0.0008477506376322532,0.9999996406593636,27
0.0008482044960010123,0.9999996402745018,28
0.0008483761343773473,0.9999996401289025,1
0.0008498689173360081,0.9999996388613465,2
0.0008501833151390796,0.9999996385941,3
0.0008506923637016738,0.9999996381611858,4
0.0008522300348369193,0.999999636851918,5
0.000852864887395713,0.9999996363106758,6
0.0008529455016670236,0.9999996362419195,7
0.0008547680547984221,0.9999996346857195,8
0.0008554084219477404,0.9999996341381489,9
0.0008556726838728473,0.999999633912062,10
0.0008557698582463431,0.9999996338289078,11
0.0008567935601887442,0.9999996329523303,12
0.0008574204237321837,0.999999632415041,13
0.0008579141892117092,0.9999996319915543,14
0.0008593668558539505,0.9999996307442354,15
0.0008603728214897979,0.9999996298792355,16
0.0008604792817454472,0.9999996297876343,17
0.0008607210496792249,0.9999996295795687,18
0.0008609059249955947,0.9999996294204255,19
0.0008617875703764485,0.9999996286610229,20
0.0008618096392297241,0.9999996286420039,21
0.0008623555513215995,0.9999996281713824,22
0.0008632855211842157,0.9999996273689851,23
0.0008646398696656471,0.999999626198878,24
0.0008649106496141709,0.9999996259647141,25
0.0008660241992639947,0.9999996250009728,26
0.0008661000148889553,0.9999996249353118,27
0.0008673116594661641,0.9999996238851719,28
0.0008673998381739572,0.9999996238086896,1
0.0008677272025410447,0.9999996235246801,2
0.0008687590928381304,0.9999996226287481,3
0.0008688640981772776,0.9999996225375182,4
0.0008690324406051221,0.9999996223912373,5
0.0008698606184027973,0.9999996216711807,6
0.0008706836230858118,0.9999996209549424,7
0.0008713461218817424,0.9999996203778959,8
0.000872111492669208,0.9999996197106998,9
0.0008726172960301533,0.9999996192694549,4
0.000872804811356889,0.9999996191058081,5
0.0008730790110503283,0.9999996188664476,6
0.0008732085542206875,0.9999996187533378,7
0.0008747540632852369,0.9999996174025912,1
0.0008753200927514507,0.9999996169072942,2
0.0008756512364773204,0.9999996166173826,3
0.0008760519847978912,0.9999996162663863,4
0.0008779544558220493,0.9999996145979125,5
0.0008780620891250014,0.9999996145034095,6
0.0008786326518050419,0.9999996140022571,7
0.0008790885043713487,0.999999613601626,1
0.000879699796204683,0.9999996130640594,2
0.0008797116149926442,0.9999996130536624,3
0.0008810416334561475,0.9999996118827448,4
0.0008827814787776398,0.9999996103483545,5
0.0008833202072523373,0.9999996098726296,6
0.000884092009449081,0.9999996091905831,7
0.0008857469520837495,0.9999996077260915,1
0.0008865421109068265,0.9999996070214656,2
0.0008866492667409699,0.9999996069264616,3
0.000887205226398477,0.9999996064333657,4
0.0008878095100392429,0.9999996058970593,5
0.0008881669142729448,0.9999996055796884,6
0.0008890305839332307,0.9999996048122324,7
0.0008907950363759459,0.9999996032420229,1
0.000892478820035714,0.9999996017406986,2
0.0008928674914773328,0.9999996013937419,3
0.0008929454338766857,0.9999996013241466,4
0.0008956624092619139,0.9999995988943439,5
0.0008968476394095514,0.9999995978320749,6
0.0008969341148048398,0.999999597754516,7
0.000898581447035821,0.99999959627561,1
0.0008999069346805467,0.9999995950836725,2
0.0009003826630974884,0.9999995946554479,3
0.0009009646184344418,0.9999995941312958,4
0.0009012958850711051,0.9999995938327813,5
0.0009013325316518592,0.9999995937997512,6
0.0009015981967114036,0.9999995935602632,7
0.0009026549666245288,0.9999995926069226,1
0.0009026579896470748,0.9999995926041939,2
0.0009029221595985334,0.9999995923657038,3
0.0009032528282075516,0.999999592067081,4
0.0009037549136151135,0.9999995916134446,5
0.0009053991851144751,0.9999995901260738,1
0.0009056764100110938,0.9999995898750361,2
0.0009059542814510587,0.9999995896233358,3
0.0009068266229833353,0.9999995888326534,4
0.0009072193608322145,0.999999588476431,5
0.0009073853865769161,0.9999995883257954,1
0.000907778509487549,0.999999587969004,2
0.00090787762744936,0.9999995878790219,3
0.0009080043259683279,0.999999587763987,4
0.0009084547872611129,0.9999995873548646,5
0.0009088093482457567,0.999999587032699,1
0.0009104184914687254,0.9999995855689994,2
0.0009107127554359028,0.9999995853010526,3
0.0009112810055235309,0.9999995847833782,4
0.0009119354746603726,0.9999995841867586,5
0.0009119441013187979,0.9999995841788916,1
0.00091265700889578,0.9999995835285054,2
0.0009127853837715148,0.9999995834113348,3
0.0009149109660750832,0.9999995814688745,4
0.0009150165061981179,0.999999581372309,5
0.0009153676832985247,0.9999995810509145,1
0.0009154262026143321,0.999999580997346,2
0.000919209910768864,0.9999995775264807,3
0.0009196687118166439,0.9999995771046408,4
0.0009202640456147576,0.9999995765569535,5
0.0009203097494169852,0.9999995765148929,1
0.0009212222081353869,0.9999995756747316,2
0.0009213774073201066,0.9999995755317466,3
0.0009228816799846756,0.9999995741446117,4
0.0009230331135552551,0.9999995740048448,5
0.0009231726792247535,0.9999995738760113,1
0.0009231972441575216,0.9999995738533334,2
0.0009236186840618209,0.9999995734641722,3
0.0009241678117305746,0.9999995729568367,4
0.0009242126880687107,0.9999995729153625,5
0.000925199164877298,0.999999572003161,1
0.000925598194330089,0.9999995716338996,2
0.0009260894547816001,0.9999995711790689,3
0.0009264737997605833,0.9999995708230571,4
0.000926812568649357,0.999999570509139,5
0.0009273552883564624,0.9999995700059922,1
0.0009274669745895282,0.999999569902413,2
0.0009275999260951949,0.999999569779096,3
0.0009289103234438977,0.9999995685627124,4
0.0009308466716816913,0.9999995667621431,5
0.0009311569967535741,0.9999995664732297,1
0.0009313667264042649,0.9999995662779164,2
0.0009320529278486855,0.9999995656385755,3
0.0009324022811813679,0.9999995653128986,4
0.0009324193818929083,0.9999995652969537,5
0.000932532295091252,0.9999995651916648,3
0.0009333694604409836,0.9999995644106303,4
0.0009340854520732551,0.999999563742089,5
0.0009341037494859071,0.9999995637249974,6
0.0009342709364633577,0.9999995635688134,1
0.0009344459906067397,0.99999956340525,2
0.0009351885487877696,0.9999995627110935,3
0.0009352018230396326,0.9999995626986795,4
0.0009352751294063651,0.9999995626301205,5
0.0009363481142091807,0.9999995616260084,6
0.0009364794084190925,0.9999995615030627,1
0.0009371855781231323,0.9999995608414997,2
0.0009373673385381217,0.9999995606711398,3
0.0009374373299410265,0.9999995606055296,4
0.0009376235275426341,0.9999995604309637,5
0.0009384798261992111,0.9999995596277109,6
0.0009397748862928244,0.999999558411484,1
0.0009409627611319453,0.9999995572944431,2
0.0009413022406278555,0.9999995569749478,3
0.0009420422270163674,0.9999995562781229,4
0.0009421962622674718,0.9999995561330032,5
