timestamp,request
12.580462486805025,369
12.586001732994482,370
12.59335140813584,371
12.611131832303565,372
12.618048229274779,373
12.619890341284869,374
12.623107644310943,375
12.62645989853258,376
12.631036426783607,377
12.636067292664759,378
12.650610924127092,379
12.654500840363617,380
12.660217358304385,381
12.66909764750798,382
12.673394970672867,383
12.689807705563027,384
12.697837972855563,385
12.700997500610358,386
12.712359726944419,387
12.719171167470476,388
12.726117277816234,389
12.732079881366436,390
12.738328033529436,391
12.751514115262927,392
12.752503444826477,393
12.756208790769694,394
12.756923659195673,395
12.76966673609943,396
12.77256369549025,397
12.793321365846412,398
12.800146755966306,399
12.814878090348456,400
12.850161232437825,401
12.866941031485444,402
12.885447973436383,403
12.890263526208814,404
12.897636507600948,405
12.900329333209784,406
12.902336814346079,407
12.908813900112568,408
12.917132321316826,409
12.920948073559448,410
12.928709360197285,411
12.948840582690208,412
12.956349665468249,413
12.96813278005216,414
12.98325919659165,415
13.024772481857493,416
13.033356022728299,417
13.048636420765892,418
13.079225640331982,419
13.106185367330248,420
13.1076075697109,421
13.11248537332045,422
13.116149012526215,423
13.117000174868986,424
13.126389319808696,425
13.138862966209365,426
13.15653993381926,427
13.157770533147161,428
13.177416874960436,429
13.187110064164568,430
13.198577653724366,431
13.221353637669166,432
13.230618484208232,433
13.234490421274216,434
13.250991931356543,435
13.25526792264045,436
13.255598209945155,437
13.272439677541815,438
13.276461985503664,439
13.290588900571297,440
13.294877359013338,441
13.313670106582682,442
13.316034330765456,443
13.35106187758463,444
13.36555176203751,445
13.366715264578652,446
13.374717358756097,447
13.41527572581956,448
13.42141719245184,449
13.423356947399787,450
13.429757369134297,451
13.436695622597401,452
13.44977883588907,453
13.461395710145213,454
13.466388026592114,455
13.468772971388585,456
13.478820398264961,457
13.484138953597455,458
13.485517634128454,459
13.507951372882545,460
13.519401327285498,461
13.530615663445246,462
13.54750892003326,463
13.554892302307849,464
13.571426358725592,465
13.578192861451603,466
13.578875993883626,467
13.583980993114,468
13.590745350072606,469
13.60327663930333,470
13.604387085767454,471
13.605873611355971,472
13.608890629611837,473
13.611946507765802,474
13.62494148333416,475
13.627793187153332,476
13.637702128413672,477
13.644447867721274,478
13.65288166934827,479
13.670931511610297,480
13.676079465059285,481
13.690729743292517,482
13.696190084298008,483
13.700543023504993,484
13.732305006417448,485
13.73434542588196,486
13.735293627130634,487
13.75005678219958,488
13.750766147910356,489
13.768975883478708,490
13.774758153209675,491
13.799634906523895,492
13.812546595225768,493
13.822082927541127,494
13.852287997472791,495
13.857426410776187,496
13.888781438294444,497
13.890263593022794,498
13.897022033325076,499
13.900240668725742,500
13.908185486243601,1
13.90999663749347,2
13.928877725659355,3
13.948128832025702,4
13.980133457034169,5
13.981872361850067,6
13.991979234197895,7
13.998643495010178,3
14.003023829422009,4
14.007520801947726,5
14.01305139413299,1
14.025740650781286,2
14.035239425941052,3
14.04165957930359,4
14.04248393206054,5
14.043329098586643,1
14.043353553090476,2
14.079194631815351,3
14.079249914621778,4
14.080391792592335,5
14.084356837038445,1
14.101657611995902,2
14.136115781021276,3
14.152630512928765,4
14.165072565666573,5
14.172900918107745,1
14.173865815371782,2
14.207639683793534,3
14.222829248936216,4
14.233747841683744,5
14.24902527705749,3
14.262881077150107,4
14.27381424655156,5
14.316380596020705,6
14.341781903128748,1
14.353134522458392,2
14.366049818766134,3
14.36663006069345,4
14.378771844718868,5
14.379267579624464,6
14.389007029148717,1
14.469732783998316,2
14.478766058310724,3
14.48591108628208,4
14.49009845473541,5
14.49153266228244,6
14.506200333099605,1
14.508595538052823,2
14.509967410473704,3
14.516103892165736,4
14.533893239995122,5
14.54926273434404,6
14.54989904768074,1
14.556745039595485,2
14.56508631242655,3
14.576776138819257,4
14.588668365195806,5
14.593814765661717,6
14.603153447704136,1
14.610612372149967,2
14.635234881253586,3
14.643871173252272,4
14.650528847679476,5
14.656468020405192,6
14.666212752589761,1
14.684931975685966,2
14.693839668939887,3
14.706344817416884,4
14.72182611787795,5
14.730338654400484,6
14.736799438893186,1
14.761120404779918,2
14.7674259957657,3
14.774664983634352,4
14.828922575626736,5
14.828925378587472,6
14.831345991430846,1
14.837064496282633,2
14.868930072460326,3
14.869792471203935,4
14.869905696493518,4
14.870548685364977,5
14.871650239754484,6
14.872105645655774,7
14.8798723335711,1
14.890217145931476,2
14.893996305126814,3
14.90005557367606,4
14.901203998895522,5
14.906100877012564,6
14.914936547461545,7
14.93071074543258,1
14.93075097594761,2
14.938310115613687,3
14.94254507674525,4
14.965588179382433,5
14.980766213064816,6
14.991531645998839,7
14.995469076616622,1
15.024732758183859,2
15.02529551715296,3
15.026709407458023,4
15.032771667885083,5
15.034394367006533,6
15.072662545860249,7
15.092326203288424,1
15.096023519840552,2
15.106985271027261,3
15.156894894170215,4
15.183784151872175,5
15.195290520859187,6
15.224676043657789,7
15.281798596057733,1
15.299130747395557,2
15.299989623041077,3
15.30655367409988,4
15.329835068152732,5
15.333203140078217,6
15.356034984936144,7
15.357690108612777,1
15.35831097293712,2
15.364569680391797,3
15.365053482928841,4
15.405816320254695,5
15.428601033446995,6
15.449690659577612,7
15.462727845749422,1
15.46593335615109,2
15.475543055327629,3
15.487529963417145,4
15.49736284499399,1
15.50135060806292,2
15.510937275785684,3
15.519897551668514,4
15.594398101354024,5
15.625040761887456,1
15.633461564139315,2
15.646675572231613,3
15.665385471515156,4
15.665868948229583,5
15.696566776661296,1
15.723511731071175,2
15.731927057080453,3
15.738766575578197,4
15.743165595512952,5
15.752108654141177,1
15.752736513050266,2
15.77918433597065,3
15.779685558268756,4
15.785232123487702,5
15.822548558698054,1
15.841156897529824,2
15.84579928813122,3
15.849894027971692,4
15.849965719509049,5
15.866707069130339,1
15.867412867478876,2
15.87814751172286,3
15.924434329681613,4
15.92608703562272,5
15.958154114654388,1
16.02647819158276,2
16.027399520971894,3
16.058528030895534,4
16.069119782144217,5
16.103767054317025,1
16.116225238070744,2
16.132218481114215,3
16.143818113005675,4
16.173420515636973,5
16.19312957823414,1
16.204132781887708,2
16.234457237620152,3
16.23869118673393,4
16.241268695228378,5
16.24390214189418,1
16.25002768960844,2
16.254141796132863,3
16.294306785644984,4
16.296007296690814,5
16.314263912626803,3
16.317463603847656,4
16.350033663112963,5
16.399951150719396,6
16.409647678310975,1
16.442405718463824,2
16.442486157667826,3
16.46922192698301,4
16.473288361238037,5
16.510811400368897,6
16.510829082310554,1
16.523645438568465,2
16.545990316206755,3
16.55074130691695,4
16.554150103785492,5
16.555546322646318,6
16.561828589391,1
16.574888596465424,2
16.576852389177493,3
16.5843947986479,4
16.584540398942178,5
16.61181955081607,6
16.61402614850785,1
16.619375414815597,2
16.619674325699428,3
16.628771790096906,4
16.658281947581308,5
16.666335262777295,6
16.66954001660646,1
16.692250153659764,2
16.71754940047771,3
16.720667933431265,4
16.744754665700967,5
16.793062721065805,6
16.796073909815735,1
16.820476306228848,2
16.840972054402403,3
16.8516746959176,4
16.852671692475184,5
16.853969105800825,6
16.88595287538449,1
16.96359450788433,2
16.982781331347514,3
16.992864901450602,4
17.010703093662322,5
17.02618276559955,6
17.03450445352704,1
17.035673411956527,2
17.06535550205943,3
17.073402987241987,4
17.103005622659435,7
17.108073859227904,1
17.108091811279905,2
17.11110861074287,3
17.122131371792438,4
17.172578491362287,5
17.17447706988529,6
17.208400707681157,7
17.2216632054543,1
17.252697251205177,2
17.25901896049121,3
17.291739426494452,4
17.31834405346598,5
17.32305710315241,6
17.325597257960734,7
17.362151892290154,1
17.422116476136605,2
17.42269927367959,3
17.44678195138123,4
17.490982483391143,5
17.527056141392862,6
17.589250544369907,7
17.61609838006442,1
17.62712602380729,2
17.634199055160153,3
17.641523255320674,4
17.665958959265783,5
17.69202525021219,6
17.696297010650834,7
17.735026840250118,1
17.759160284882526,2
17.775126134516018,3
17.787464665327555,4
17.802652102487027,5
17.806021689592438,6
17.810448834172234,7
17.812307971733237,1
17.815553558383478,2
17.82732081686703,3
17.84205685482783,4
17.842409043409425,5
17.873549821479536,6
17.88038926132171,7
17.928115562181482,1
17.995936272628082,2
18.000036455016666,3
18.01863888084015,4
18.018675958918504,5
18.04611381482457,6
18.074343658066677,7
18.08296813127236,1
18.10778539752356,2
18.115573269452277,3
18.120921772453123,4
18.153103070348674,5
18.165198921397728,1
18.192609125930687,2
18.21012107571103,3
18.33865197200372,4
18.343751846096076,5
18.363429783121468,1
18.39946205808928,2
18.415440771586102,3
18.532401196337997,4
18.573756342839403,5
18.608524286841057,1
18.65471347400631,2
18.75488913359257,3
18.83421051248887,4
18.87751462598392,5
18.92425170364978,1
18.92961360621812,2
18.933303284591553,3
18.962096854576544,4
18.962730009953244,5
18.985220894506504,1
18.993309857701032,5
19.007869970510782,4
19.059226623350433,3
19.072886158748734,1
19.0993389661327,7
19.114333925925607,8
19.115508793468518,7
19.130919544065726,6
19.263145286818002,9
19.30455769244238,8
19.361929551152755,9
19.363435873096314,9
19.367392545506796,11
19.372146342357563,9
19.45338511750645,7
19.552986122344596,6
19.598162876186194,13
19.634259443483753,13
19.690732654310757,13
19.715334086830218,14
19.799190344221667,15
19.833373010291716,15
19.891111991749494,16
19.892689700050123,16
19.942569568388105,17
19.991751895309132,18
20.026209539140485,20
20.03288949271896,20
20.06967164018148,19
20.21340414839787,21
20.229478142249956,21
20.290575779480694,24
20.297524922379324,21
20.347607238556705,19
20.35788063087253,20
20.38483238358688,20
20.39367800972124,23
20.40358895780871,21
20.425164367114327,19
20.498369884534892,18
20.57973523458437,25
20.63460665783379,26
20.657112045474364,29
20.71119146872025,28
20.8907382790575,27
20.974355919246776,28
21.010404337378286,27
21.0116519576481,26
21.0395396406127,29
21.07770033567064,28
21.143878220783588,27
21.34844185084768,28
21.452664416696084,31
21.47353400283428,33
21.500590655077914,33
21.557686698408382,34
21.622579385104835,33
21.726958882013683,34
21.73563445051982,33
21.756080787569722,35
21.76483963745965,35
21.76798412207804,38
21.79321723064694,41
21.88316313668799,39
21.915109752267693,37
21.963184126972035,35
21.967624253107708,33
21.989631251365473,33
22.0122470087513,39
22.059786621183523,40
22.0773140986172,42
22.08356992150086,42
22.095639138309014,41
22.1916848822478,40
22.217842598966875,41
22.24457703575815,39
22.323909963175197,43
22.35081867368395,44
22.390830617095133,47
22.44629458093834,45
22.45460680476875,45
22.496765991283706,46
22.516792924872576,44
22.546031484298464,45
22.601604383701297,47
22.692577989814055,47
22.729903926511025,46
22.73533457910711,44
22.93299964157751,49
22.967860912695453,1
23.09491719005367,2
23.100934122111834,1
23.22644229141192,1
23.259228284654434,264
23.266671459772443,49
23.42224808124663,90
23.42247824263842,22
23.469847569110797,2
23.49805333736246,5
23.5292742280566,1
23.53627469669789,6
23.55340605596136,5
23.56390201074436,1
23.727024598573415,2
23.779084120950245,22
23.806439541808484,5
23.81553448829701,76
23.900473079941705,2
23.95411626702032,23
23.999005403597483,1
0.03845689408305689,5
0.16319022662946533,1
0.2158409480565994,76
0.266004063398836,4
0.28934757790427584,4
0.29460213392402995,1
0.6415138254705016,2
0.8170210510538163,10
0.9117255091759823,7
0.950392554469084,2
1.0476825520417616,5
1.0659185692783164,1
1.1418297988572885,11
1.2078131233174403,13
1.2340320980999806,3
1.239898315101677,1
1.2401628026198805,1
1.2610656404033296,1
1.3154810316579661,1
1.3426866261659356,1
1.3640136308686246,3
1.3674809871516602,5
1.4096678997738976,2
1.4536749936193762,21
1.4753975847177005,2
1.5086613898095431,1
1.5098402964880169,2
1.531548603778,2
1.5709038471222285,9
1.6132944558887055,21
1.689078911005571,98
1.7461421859540294,1
1.746969401744217,4
1.7473106732601567,1
1.8499422079743817,1
1.9670871461443757,1
2.0883512742566586,2
2.093082016600367,1
2.1062065848315656,4
2.122433055475497,3
2.194177889605942,3
2.2105850506331706,1
2.2659351185437075,1
2.2893198850202396,5
2.2980658324297067,2
2.306822910442109,1
2.360797441670988,1
2.3973089897247823,1
2.540604276735988,12
2.56909261563636,1
2.6034795646911033,89
2.646542934369754,13
2.685954775747175,1
2.7780420382635445,3
2.7881583884563064,16
2.8106147171329616,1
2.9081498318975676,89
2.9195211811778226,1
2.983261674757927,2
3.055615175393343,1
3.1014413421590548,2
3.141988436913784,1
3.178505651948314,21
3.2335416178317082,1
3.2435680224837617,4
3.244549086908911,1
3.2828571797979222,1
3.3152019627853306,3
3.3354168118168754,277
3.3633698025299115,5
3.369327300942811,2
3.390356148107963,5
3.4415922585912346,1
3.6328123804261163,6
3.637174716129666,277
3.6714318462903246,1
3.6841023366156636,31
3.687639344285211,1
3.6960506896225342,1
3.706191700643972,2
3.7090278669078827,11
3.711786669690446,3
3.722274224716946,4
3.805753423058365,1
3.83548834009514,1
3.850757770950315,369
3.893814108006239,3
3.9358079023672325,2
3.986408106847537,3
3.988788984955564,77
4.110102255993277,47
4.148309910953483,106
4.156781425320773,121
4.160618014701807,12
4.225679312731623,140
4.2416795239212455,121
4.3903917452801355,30
4.414107224959031,92
4.423927294843189,118
4.558042328107759,104
4.734806984645094,65
4.786648012821662,149
4.851615515242888,104
4.855022951546594,32
4.865398904749972,16
4.870164562418367,142
4.89480651192857,151
4.899156673644037,66
4.909762615083035,2
4.926397913033882,151
5.022094302692239,75
5.049709974553504,151
5.109207620779198,55
5.205820562361328,150
5.211721307449669,86
5.234680608464259,12
5.262534896513025,150
5.351100089703711,82
5.355160066121769,158
5.387590613156563,158
5.456293186127263,67
5.497656703785692,14
5.547891711294812,149
5.550589221364979,67
5.551329330336679,163
5.556665165267478,20
5.570229073874939,10
5.597353705844859,25
5.652245407414541,33
5.67281497612026,14
5.753290386637519,25
5.757948351825903,125
5.828920930940585,134
5.840667182289018,117
5.845525040790288,149
5.849507657091453,25
5.85030935093788,12
5.858422696055924,149
5.961793179004954,141
5.9788829434411515,20
6.061814332132385,60
6.079026594482134,160
6.135573868057052,130
6.142731766224214,31
6.173589652426494,160
6.175441080776392,10
6.219807625347158,126
6.226717941568665,159
6.379663737342117,83
6.413326440485851,149
6.418603537017362,115
6.422249897261059,83
6.427761936234294,97
6.460863270533462,103
6.480799778299899,101
6.488053819945542,52
6.5146779296683395,164
6.519976438552476,63
6.540745329773348,52
6.584171813692131,7
6.598420092183523,14
6.618846563269003,86
6.624163087012203,130
6.714742716533502,149
6.718606663957103,79
6.719127624333168,130
6.742584504967526,120
6.773180529182456,65
6.793604195885814,82
6.803985289304983,160
6.8057566481256675,139
6.82349585913068,52
6.839510665153555,160
6.847665056564604,34
6.851920845801882,82
6.862250555492836,157
6.879228546194887,21
6.895344213480311,113
6.977092141097043,17
7.057240015211816,21
7.084593278219266,130
7.157083894487947,29
7.1714887719244995,58
7.179669001849583,21
7.186943999309134,34
7.230369597743864,79
7.242442967002862,21
7.296768823654562,69
7.3114134071656816,87
7.344028491162422,77
7.371683692345198,87
7.372619549275267,109
7.403032626164633,152
7.441940232603734,87
7.442804297358173,58
7.459750925898511,139
7.474492541738582,135
7.558285938951182,51
7.59411007069892,5
